2021-11-08 19:16:24.978916	https://www.encodeproject.org/report/?type=Experiment&status=released&perturbed=false&assay_title=long+read+scRNA-seq&assay_title=scRNA-seq&assay_title=RNA+microarray&assay_title=long+read+RNA-seq&assay_title=total+RNA-seq&assay_title=polyA+plus+RNA-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status%21=revoked&status%21=archived&audit.ERROR.category%21=mixed+strand+specificities&assembly=GRCh38&assembly=hg19&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR000CTT/	ENCSR000CTT	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens SK-N-SH	SK-N-SH	GEO:GSE90266,UCSC-ENCODE-hg19:wgEncodeEH002632,GEO-obsolete:GSM981253	The libraries contained in this experiment come from the whole cell fraction of independent growths of cell line SK-N-SH. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF000ILK/,/files/ENCFF000ILL/,/files/ENCFF000ILN/,/files/ENCFF000ILP/,/files/ENCFF000ILR/,/files/ENCFF000ILT/,/files/ENCFF000ILV/,/files/ENCFF000ILX/,/files/ENCFF000ILY/,/files/ENCFF000ILZ/,/files/ENCFF000IMA/,/files/ENCFF000IMB/,/files/ENCFF000IMC/,/files/ENCFF000IMD/,/files/ENCFF000IMI/,/files/ENCFF000IMK/,/files/ENCFF000IMR/,/files/ENCFF000IMS/,/files/ENCFF402FNC/,/files/ENCFF834FVN/,/files/ENCFF698OEA/,/files/ENCFF983WAR/,/files/ENCFF263OLY/,/files/ENCFF154IBY/,/files/ENCFF978ACT/,/files/ENCFF755PJE/,/files/ENCFF845CMD/,/files/ENCFF235BBV/,/files/ENCFF469MCF/,/files/ENCFF125LRI/,/files/ENCFF571JFI/,/files/ENCFF557RDD/,/files/ENCFF496SEL/,/files/ENCFF498ZFR/,/files/ENCFF389TFR/,/files/ENCFF784RQU/,/files/ENCFF085PRO/,/files/ENCFF161JEA/,/files/ENCFF876XBU/,/files/ENCFF453QEP/,/files/ENCFF197OOO/,/files/ENCFF809DEP/,/files/ENCFF942AUK/,/files/ENCFF817ZOY/,/files/ENCFF558OPH/,/files/ENCFF195GMF/,/files/ENCFF943SCA/,/files/ENCFF407LML/,/files/ENCFF775DOR/,/files/ENCFF240DBA/,/files/ENCFF559MUO/,/files/ENCFF118RNI/,/files/ENCFF670QAY/,/files/ENCFF762CPU/,/files/ENCFF666OAW/,/files/ENCFF272FKQ/,/files/ENCFF378TYT/,/files/ENCFF598CZA/,/files/ENCFF218MGF/,/files/ENCFF601EJS/,/files/ENCFF645FNQ/,/files/ENCFF088ZTD/,/files/ENCFF416AMC/,/files/ENCFF550PYH/,/files/ENCFF392ELL/,/files/ENCFF696RRB/,/files/ENCFF976WEZ/,/files/ENCFF332PCF/,/files/ENCFF867HER/,/files/ENCFF457LLG/,/files/ENCFF729BYZ/,/files/ENCFF379OXC/	/reference-epigenomes/ENCSR256OEH/,/reference-epigenomes/ENCSR046XHQ/	ENCBS362ENC,ENCBS365ENC	3,4	1		Homo sapiens	child	4 years												/replicates/320ce723-c2ea-4abd-975d-58b2e11e3d19/,/replicates/decad8de-37b7-4c00-afc2-2c4c2cfed1a3/				
/experiments/ENCSR000DBG/	ENCSR000DBG	transcription profiling by array assay	RNA microarray				Homo sapiens GM12878	GM12878	UCSC-ENCODE-hg19:wgEncodeEH000366,GEO:GSM472931	RNA Array on human GM12878	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001AIS/,/files/ENCFF001VSV/		ENCBS195XMM	1	1		Homo sapiens	adult													/replicates/361a1f2e-be85-44d2-87bc-39cb7b237c98/				
/experiments/ENCSR000BFS/	ENCSR000BFS	transcription profiling by array assay	RNA microarray				Homo sapiens AG20443	AG20443	GEO:GSM993476,UCSC-ENCODE-hg19:wgEncodeEH002706	RNA array on human FibroP (AG20443)	Gregory Crawford, Duke	ENCODE	released	/files/ENCFF000KLF/,/files/ENCFF000KLG/,/files/ENCFF000KLH/,/files/ENCFF492JKS/,/files/ENCFF105IKZ/,/files/ENCFF004KDN/	/organism-development-series/ENCSR099QTT/	ENCBS289AAA	1,3,2	1		Homo sapiens	adult	71 years												/replicates/d2901f0c-879f-4cfe-a86f-3292e509f4eb/,/replicates/b99aff31-b47d-41a8-935d-4ea97c7c32f2/,/replicates/67b54763-f45a-459b-9803-99f4f6e492fa/				
/experiments/ENCSR092CNB/	ENCSR092CNB	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens IgD-negative memory B cell	IgD-negative memory B cell		polyA plus RNA-seq of IgD-negative memory B cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF940SNP/,/files/ENCFF975EYP/,/files/ENCFF093RCG/,/files/ENCFF394MJL/,/files/ENCFF692AXE/,/files/ENCFF955YBO/,/files/ENCFF076KSN/,/files/ENCFF894JRG/,/files/ENCFF721UXT/		ENCBS318ZNB	1	1		Homo sapiens	unknown													/replicates/a2a9ece3-f2f8-4262-9c43-23405a49d60f/				
/experiments/ENCSR000DBK/	ENCSR000DBK	transcription profiling by array assay	RNA microarray				Homo sapiens K562	K562	GEO:GSM472927,UCSC-ENCODE-hg19:wgEncodeEH000362	RNA Array on human K562	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001AMZ/,/files/ENCFF001ANA/,/files/ENCFF001VWS/,/files/ENCFF001VWT/		ENCBS698AAA	1,2	1		Homo sapiens	adult	53 years												/replicates/066de2de-c1e9-4b01-871a-2c741a3a9ab1/,/replicates/b346702d-93f3-4108-9294-75af0034fca4/				
/experiments/ENCSR000COR/	ENCSR000COR	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens GM12878 cytosolic fraction	GM12878	GEO-obsolete:GSM758560,GEO:GSE90222,UCSC-ENCODE-hg19:wgEncodeEH000147	The libraries contained in this experiment come from the cytoplasmic fraction of independent growths of cell line GM12878. They are stranded PE76 Illumina GAIIx RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF000EYL/,/files/ENCFF000EYM/,/files/ENCFF000EYO/,/files/ENCFF000EYS/,/files/ENCFF000EYT/,/files/ENCFF000EYU/,/files/ENCFF000EYW/,/files/ENCFF000EYY/,/files/ENCFF000EZA/,/files/ENCFF000EZB/,/files/ENCFF000EZC/,/files/ENCFF000EZD/,/files/ENCFF000EZE/,/files/ENCFF000EZF/,/files/ENCFF000EZH/,/files/ENCFF000EZM/,/files/ENCFF000EZO/,/files/ENCFF000EZP/,/files/ENCFF000EZR/,/files/ENCFF000EZT/,/files/ENCFF770LHA/,/files/ENCFF048CCW/,/files/ENCFF409SGI/,/files/ENCFF088TNQ/,/files/ENCFF836AMM/,/files/ENCFF429HEG/,/files/ENCFF574ZPL/,/files/ENCFF374CQT/,/files/ENCFF559VAI/,/files/ENCFF694JRO/,/files/ENCFF067LUO/,/files/ENCFF229DFB/,/files/ENCFF628LOM/,/files/ENCFF772LPJ/,/files/ENCFF472AWW/,/files/ENCFF993WDW/,/files/ENCFF450MLQ/,/files/ENCFF009TYJ/,/files/ENCFF405GBJ/,/files/ENCFF308DIT/,/files/ENCFF705WOW/,/files/ENCFF877XUC/,/files/ENCFF367BKI/,/files/ENCFF209TQU/,/files/ENCFF188ARN/,/files/ENCFF798ICG/,/files/ENCFF730YMR/,/files/ENCFF873HFH/,/files/ENCFF491RXC/,/files/ENCFF252FQI/,/files/ENCFF878IQN/,/files/ENCFF450WUL/,/files/ENCFF545YHE/,/files/ENCFF190EHI/,/files/ENCFF774RER/,/files/ENCFF503QTG/,/files/ENCFF173WLY/,/files/ENCFF696CDU/,/files/ENCFF795QZN/,/files/ENCFF630TBY/,/files/ENCFF736GEW/,/files/ENCFF864CPY/,/files/ENCFF703UNC/,/files/ENCFF212FAD/,/files/ENCFF897DXD/,/files/ENCFF762YBF/,/files/ENCFF682QAU/,/files/ENCFF198ZZB/,/files/ENCFF435RWC/,/files/ENCFF800ERG/,/files/ENCFF613EYA/,/files/ENCFF862MNY/,/files/ENCFF395EXV/,/files/ENCFF697ITP/		ENCBS727AAA,ENCBS729AAA	1,2	1		Homo sapiens	adult													/replicates/928cc16f-a080-4360-aaa4-f3abd1212749/,/replicates/6879d59d-1605-406b-9798-965f406b8d4b/		cytosol		
/experiments/ENCSR429EGC/	ENCSR429EGC	RNA-seq	total RNA-seq				Homo sapiens endothelial cell	endothelial cell	GEO:GSE175250	pgp1_derived_endothelial_cells	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF351NAR/,/files/ENCFF471ZDB/,/files/ENCFF005KYS/,/files/ENCFF363NZI/,/files/ENCFF880AJX/,/files/ENCFF950PCD/,/files/ENCFF244KHB/,/files/ENCFF783KXJ/,/files/ENCFF211QYH/,/files/ENCFF121ZPH/,/files/ENCFF394HKR/,/files/ENCFF629ESD/,/files/ENCFF611TUY/,/files/ENCFF877ZOQ/,/files/ENCFF892OHT/,/files/ENCFF610CCN/,/files/ENCFF405TUF/,/files/ENCFF977WIW/,/files/ENCFF367WHE/,/files/ENCFF611EKK/		ENCBS239VAD	1	2,1		Homo sapiens	adult	53 years												/replicates/f8db8bbf-66b7-454e-8da0-c720299a6fe9/,/replicates/2a42ee29-5d87-4b73-968a-285e3d120b73/				
/experiments/ENCSR816TAY/	ENCSR816TAY	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens CD4-positive, CD25-positive, alpha-beta regulatory T cell	CD4-positive, CD25-positive, alpha-beta regulatory T cell		polyA plus RNA-seq of CD4-positive, CD25-positive, alpha-beta regulatory T cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF600GHK/,/files/ENCFF714HGR/,/files/ENCFF452FCC/,/files/ENCFF068EDD/,/files/ENCFF204ZPB/,/files/ENCFF903PTH/,/files/ENCFF113DFY/,/files/ENCFF656WIO/,/files/ENCFF540SZL/		ENCBS764TKE	1	1		Homo sapiens	unknown													/replicates/960eadbf-3a36-4482-91d8-f971c77231bb/				
/experiments/ENCSR620NSN/	ENCSR620NSN	RNA-seq	total RNA-seq				Homo sapiens bronchus fibroblast of lung	bronchus fibroblast of lung	GEO:GSE78660	The libraries contained in this experiment come from primary bronchial fibroblast cells (HBF). They are stranded PE101 Illumina Hi-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF840QXH/,/files/ENCFF172EXJ/,/files/ENCFF480YLH/,/files/ENCFF602JUN/,/files/ENCFF465PVC/,/files/ENCFF316LBR/,/files/ENCFF350STF/,/files/ENCFF411SWE/,/files/ENCFF545UWT/,/files/ENCFF130ISL/,/files/ENCFF249IMX/,/files/ENCFF518CHO/,/files/ENCFF352OPJ/,/files/ENCFF606BYK/,/files/ENCFF194NAD/,/files/ENCFF358GGK/,/files/ENCFF362KIM/,/files/ENCFF830ILW/,/files/ENCFF728WQF/,/files/ENCFF628WHU/,/files/ENCFF883LCC/,/files/ENCFF877KBN/,/files/ENCFF963BVR/,/files/ENCFF557GJS/,/files/ENCFF352DSP/,/files/ENCFF295QXV/,/files/ENCFF859NCQ/,/files/ENCFF250FLW/,/files/ENCFF003RBN/,/files/ENCFF762CTR/,/files/ENCFF994LAJ/,/files/ENCFF852XHP/,/files/ENCFF545QNF/,/files/ENCFF701GZC/,/files/ENCFF898UNM/,/files/ENCFF175DMP/,/files/ENCFF871LZI/,/files/ENCFF315VET/,/files/ENCFF993PBU/,/files/ENCFF618DKD/,/files/ENCFF218DGX/,/files/ENCFF420UWT/,/files/ENCFF398RNH/,/files/ENCFF125SJA/,/files/ENCFF228ARF/,/files/ENCFF945NGJ/,/files/ENCFF586JHA/,/files/ENCFF089THE/,/files/ENCFF434HUT/,/files/ENCFF929EIG/,/files/ENCFF730HOO/,/files/ENCFF087VSA/,/files/ENCFF495ATN/,/files/ENCFF549UKW/,/files/ENCFF244HPY/,/files/ENCFF383RPD/,/files/ENCFF716LRF/,/files/ENCFF853QGH/,/files/ENCFF845CVO/,/files/ENCFF883HXM/,/files/ENCFF365FFJ/,/files/ENCFF383SIT/,/files/ENCFF161BLZ/,/files/ENCFF762HOR/		ENCBS787BHC,ENCBS302ZPK	1,2	1		Homo sapiens	unknown													/replicates/b8b8281c-a99e-4d65-9853-395cf95127af/,/replicates/f3e0ab15-8076-40a3-9e1e-932199a037d4/				
/experiments/ENCSR733JBX/	ENCSR733JBX	RNA-seq	total RNA-seq				Homo sapiens progenitor cell of endocrine pancreas	progenitor cell of endocrine pancreas	GEO:GSE175092	H9 derived pancreatic progenitor cells	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF088OGS/,/files/ENCFF787LZG/,/files/ENCFF703MTQ/,/files/ENCFF887IKO/,/files/ENCFF456NAB/,/files/ENCFF913EPA/,/files/ENCFF964RMT/,/files/ENCFF111ORO/,/files/ENCFF278ZDJ/,/files/ENCFF549QGC/,/files/ENCFF654VWT/,/files/ENCFF225CYB/,/files/ENCFF654AKX/,/files/ENCFF374WZC/,/files/ENCFF140AJQ/,/files/ENCFF779GGQ/,/files/ENCFF572NDL/,/files/ENCFF411UJX/,/files/ENCFF471UTY/,/files/ENCFF251YPS/,/files/ENCFF690JFM/,/files/ENCFF447AFW/		ENCBS832MSN,ENCBS825BIV	1,2	1		Homo sapiens	embryonic	5 days												/replicates/f0a624e5-e17c-4b5b-9d50-19d75440a2e7/,/replicates/eab31375-749f-40ac-9e53-d4d8a858db7c/				
/experiments/ENCSR323GUF/	ENCSR323GUF	RNA-seq	total RNA-seq				Homo sapiens right lobe of liver tissue female adult (47 years)	right lobe of liver	GEO:GSE175169	w63_right_lobe_of_liver	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF038XGR/,/files/ENCFF016TZA/,/files/ENCFF892XEV/,/files/ENCFF119SVC/,/files/ENCFF651XQB/,/files/ENCFF701OLG/,/files/ENCFF383KWZ/,/files/ENCFF453NVY/,/files/ENCFF321WIO/,/files/ENCFF951XEI/		ENCBS768CAB	1	1		Homo sapiens	adult	47 years												/replicates/255c1eeb-c15f-4089-a758-4972acb972a6/				
/experiments/ENCSR530BOC/	ENCSR530BOC	long read RNA-seq	long read RNA-seq				Homo sapiens progenitor cell of endocrine pancreas	progenitor cell of endocrine pancreas	GEO:GSE174883	H9-derived pancreatic progenitors	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF471YEK/,/files/ENCFF988RQM/,/files/ENCFF528JQR/,/files/ENCFF509GHY/,/files/ENCFF057RHY/,/files/ENCFF039JBB/,/files/ENCFF803KIA/,/files/ENCFF810OKQ/,/files/ENCFF161YNH/,/files/ENCFF829DRS/		ENCBS832MSN,ENCBS825BIV	1,2	1		Homo sapiens	embryonic	5 days												/replicates/cb012a1e-f93a-4012-b94f-6202c0f97bc7/,/replicates/360ef350-dbcf-4e52-9cde-9c19576b2762/				
/experiments/ENCSR000AAT/	ENCSR000AAT	RNA-seq	total RNA-seq				Homo sapiens epithelial cell of umbilical artery female newborn and male newborn	epithelial cell of umbilical artery	GEO:GSE78547	CSHL Long RNA Seq HUAEC cell total (SID38212,SID38213)	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF001QZV/,/files/ENCFF001QZW/,/files/ENCFF001RBB/,/files/ENCFF001RBC/,/files/ENCFF803KCK/,/files/ENCFF410CTY/,/files/ENCFF226YTF/,/files/ENCFF980DDM/,/files/ENCFF512PUT/,/files/ENCFF860ELP/,/files/ENCFF215EAQ/,/files/ENCFF175FGM/,/files/ENCFF262RQO/,/files/ENCFF487YXD/,/files/ENCFF196NFJ/,/files/ENCFF211OWJ/,/files/ENCFF422PXV/,/files/ENCFF600PLP/,/files/ENCFF564ZHW/,/files/ENCFF344KCP/,/files/ENCFF549SKD/,/files/ENCFF557XIR/,/files/ENCFF657KYM/,/files/ENCFF568MGE/,/files/ENCFF646QKD/,/files/ENCFF408WQX/,/files/ENCFF380LPF/,/files/ENCFF600XJJ/,/files/ENCFF666CRI/,/files/ENCFF370IYW/,/files/ENCFF821HDC/,/files/ENCFF196COV/,/files/ENCFF837RIP/,/files/ENCFF595UPM/,/files/ENCFF361GJI/,/files/ENCFF657FFL/,/files/ENCFF814CJL/,/files/ENCFF306IUB/,/files/ENCFF957NVE/,/files/ENCFF383LRB/,/files/ENCFF369QUH/,/files/ENCFF287YGH/,/files/ENCFF117XZW/,/files/ENCFF972UYG/,/files/ENCFF204ZRX/,/files/ENCFF555QVG/,/files/ENCFF420JRN/,/files/ENCFF411NXG/,/files/ENCFF901RGD/,/files/ENCFF271RBG/,/files/ENCFF572FWT/,/files/ENCFF316PFS/,/files/ENCFF668NLW/,/files/ENCFF360TAR/,/files/ENCFF940FIP/,/files/ENCFF806QXR/,/files/ENCFF015FBA/,/files/ENCFF388LFO/,/files/ENCFF205QSH/,/files/ENCFF742EPO/,/files/ENCFF296OUP/,/files/ENCFF354REU/,/files/ENCFF388HWA/,/files/ENCFF615VNC/		ENCBS038RNA,ENCBS039RNA	1,2	1		Homo sapiens	newborn													/replicates/908654a0-eb6f-4216-8986-71d0c1b2fbd2/,/replicates/ccd0f036-667c-49e3-9525-841c4897bc5c/				
/experiments/ENCSR000CUB/	ENCSR000CUB	RNA-seq	total RNA-seq				Homo sapiens hair follicle dermal papilla cell female adult (47 years) and female adult (70 years)	hair follicle dermal papilla cell	UCSC-ENCODE-hg19:wgEncodeEH002671,GEO-obsolete:GSM981258,GEO:GSE78606	The libraries contained in this experiment come from hair follicle dermal papilla primary whole cells, HFDPC isolated from independent donors. They are stranded PE101 Illumina Hi-Seq RNA-Seq libraries from rRNA-depleted Total RNA > 200 nucleotides in size.	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF000GAU/,/files/ENCFF000GAV/,/files/ENCFF000GAX/,/files/ENCFF000GAY/,/files/ENCFF000GAZ/,/files/ENCFF000GBA/,/files/ENCFF000GBC/,/files/ENCFF000GBD/,/files/ENCFF000GBF/,/files/ENCFF000GBH/,/files/ENCFF000GBJ/,/files/ENCFF000GBL/,/files/ENCFF000GBO/,/files/ENCFF000GBQ/,/files/ENCFF000GBR/,/files/ENCFF000GBT/,/files/ENCFF000GBU/,/files/ENCFF000GCZ/,/files/ENCFF548HHU/,/files/ENCFF697UIV/,/files/ENCFF443UEB/,/files/ENCFF210FVO/,/files/ENCFF358INH/,/files/ENCFF870WYK/,/files/ENCFF015QQI/,/files/ENCFF280MKJ/,/files/ENCFF951GHA/,/files/ENCFF210MUL/,/files/ENCFF192LEW/,/files/ENCFF267NCG/,/files/ENCFF261GLA/,/files/ENCFF246ZQU/,/files/ENCFF106ZMX/,/files/ENCFF249VXI/,/files/ENCFF297XXS/,/files/ENCFF724BKX/,/files/ENCFF379BHE/,/files/ENCFF875QPB/,/files/ENCFF646NUD/,/files/ENCFF050NQH/,/files/ENCFF923FYN/,/files/ENCFF502QVK/,/files/ENCFF837BMV/,/files/ENCFF495BUA/,/files/ENCFF650BVH/,/files/ENCFF302ULE/,/files/ENCFF165SZN/,/files/ENCFF637ZXW/,/files/ENCFF821OSB/,/files/ENCFF872IGP/,/files/ENCFF747WJZ/,/files/ENCFF656JLG/,/files/ENCFF105GIM/,/files/ENCFF322RIR/,/files/ENCFF218CZN/,/files/ENCFF468GQI/,/files/ENCFF003RYB/,/files/ENCFF578NIM/,/files/ENCFF648VTO/,/files/ENCFF248NOP/,/files/ENCFF573SOS/,/files/ENCFF343BYT/,/files/ENCFF150XHQ/,/files/ENCFF194PPR/,/files/ENCFF468EKN/,/files/ENCFF171TBV/,/files/ENCFF355MRE/,/files/ENCFF753VNF/,/files/ENCFF181ZTS/,/files/ENCFF811JWE/,/files/ENCFF176WEG/,/files/ENCFF435FZB/,/files/ENCFF719NJG/,/files/ENCFF945QSL/,/files/ENCFF627IEL/,/files/ENCFF978LWQ/,/files/ENCFF798NEI/,/files/ENCFF687TTA/,/files/ENCFF274VSV/,/files/ENCFF365DVR/,/files/ENCFF122ESV/,/files/ENCFF883QKF/		ENCBS455ENC,ENCBS454ENC	1,2	1		Homo sapiens	adult	70 years,47 years												/replicates/040befca-6872-4cec-93d7-c00db4d4f0cd/,/replicates/fb208192-23d4-47f4-93b9-ffd7c4f24e5a/				
/experiments/ENCSR652PHZ/	ENCSR652PHZ	RNA-seq	total RNA-seq				Homo sapiens left cardiac atrium tissue female adult (59 years)	left cardiac atrium	GEO:GSE175041	w73_left_cardiac_atrium	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF702RCI/,/files/ENCFF176EKC/,/files/ENCFF424STR/,/files/ENCFF284CVO/,/files/ENCFF045FFB/,/files/ENCFF720BKD/,/files/ENCFF119FZL/,/files/ENCFF434UDI/,/files/ENCFF471YMF/,/files/ENCFF185FBE/		ENCBS034QSD	1	1		Homo sapiens	adult	59 years												/replicates/1f7e64c3-10bd-472d-95f4-ffa2730942cc/				
/experiments/ENCSR000CYZ/	ENCSR000CYZ	transcription profiling by array assay	RNA microarray				Homo sapiens GM12864	GM12864	GEO:GSM824872,UCSC-ENCODE-hg19:wgEncodeEH002150	RNA Array on human GM12864	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001AIP/,/files/ENCFF001VSS/		ENCBS208AAA	1	1		Homo sapiens	unknown													/replicates/f6d6a955-7bab-4186-913f-fb747ab090dd/				
/experiments/ENCSR270OKS/	ENCSR270OKS	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens sigmoid colon tissue male adult (21 years)	sigmoid colon	GEO:GSE93489	RNA-seq of human sigmoid colon tissue. The second technical replicate was performed in May 2015 and was not part of the original Lin et al. 2014 publication (PMID:25413365).	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF734ZAD/,/files/ENCFF261RWK/,/files/ENCFF322RPT/,/files/ENCFF782AHJ/,/files/ENCFF172AWE/,/files/ENCFF455HCW/,/files/ENCFF203CIW/,/files/ENCFF038EUW/,/files/ENCFF995QEH/,/files/ENCFF591BCM/,/files/ENCFF793EWR/,/files/ENCFF022PLA/,/files/ENCFF444VOX/,/files/ENCFF113IJZ/,/files/ENCFF619KYG/,/files/ENCFF362GHJ/,/files/ENCFF336BUW/,/files/ENCFF756GFO/,/files/ENCFF549OGG/,/files/ENCFF063QIM/,/files/ENCFF883WRM/,/files/ENCFF017IHL/,/files/ENCFF339SXJ/,/files/ENCFF651PWD/,/files/ENCFF805WEQ/,/files/ENCFF975YDK/,/files/ENCFF162QMX/,/files/ENCFF573MYX/,/files/ENCFF850BZT/,/files/ENCFF824USA/,/files/ENCFF631ZRO/,/files/ENCFF783RDQ/,/files/ENCFF024TLM/,/files/ENCFF961DNQ/,/files/ENCFF565VQL/,/files/ENCFF449UNU/,/files/ENCFF024FPF/,/files/ENCFF467MVZ/,/files/ENCFF534OYO/,/files/ENCFF891CLA/,/files/ENCFF927DZC/,/files/ENCFF864IDH/,/files/ENCFF340VCS/,/files/ENCFF180FJV/,/files/ENCFF733SXN/,/files/ENCFF468BJM/,/files/ENCFF329GOY/,/files/ENCFF169LRR/,/files/ENCFF959APY/,/files/ENCFF671ETO/,/files/ENCFF240HGR/,/files/ENCFF837KAX/,/files/ENCFF904VTE/,/files/ENCFF535SLU/		ENCBS511JYL	1	1,2		Homo sapiens	adult	21 years												/replicates/475d7470-126b-4a54-9ae4-5dc38b565058/,/replicates/91ff2e94-7675-43f7-af78-42ef9b3489dd/				
/experiments/ENCSR000EYQ/	ENCSR000EYQ	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens HeLa-S3	HeLa-S3	GEO:GSM958735,UCSC-ENCODE-hg19:wgEncodeEH000130,GEO:GSM591659	RNA-seq on human HeLa-S3 (paired-ended)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF000DNB/,/files/ENCFF000DNC/,/files/ENCFF000DNE/,/files/ENCFF000DNG/,/files/ENCFF000DNJ/,/files/ENCFF000DNM/,/files/ENCFF000DNP/,/files/ENCFF000DNS/,/files/ENCFF000DNU/,/files/ENCFF000DNW/,/files/ENCFF000DNY/,/files/ENCFF000DOA/,/files/ENCFF000DOB/,/files/ENCFF000DOE/,/files/ENCFF000DOF/,/files/ENCFF000DOG/,/files/ENCFF000DOI/,/files/ENCFF000DOK/,/files/ENCFF000DON/,/files/ENCFF000DOP/,/files/ENCFF000DOQ/,/files/ENCFF000DOS/,/files/ENCFF000DOU/,/files/ENCFF000DOW/,/files/ENCFF000DNK/,/files/ENCFF000DNN/,/files/ENCFF000DNO/,/files/ENCFF000DNH/,/files/ENCFF000DNI/,/files/ENCFF000DNQ/,/files/ENCFF000DNL/,/files/ENCFF000DNR/,/files/ENCFF887QYX/,/files/ENCFF691MEL/,/files/ENCFF543ZTH/,/files/ENCFF142YJN/,/files/ENCFF587FSZ/,/files/ENCFF931NHZ/,/files/ENCFF796WEV/,/files/ENCFF566LBK/,/files/ENCFF496CRF/,/files/ENCFF294GCU/,/files/ENCFF531ARU/,/files/ENCFF988XHB/,/files/ENCFF129LVO/,/files/ENCFF516HMD/,/files/ENCFF775LRN/,/files/ENCFF651RXS/		ENCBS424JTA,ENCBS580FYL	1,2	1		Homo sapiens	adult	31 years												/replicates/29af4844-d330-47eb-89af-27d45afbdd0b/,/replicates/b1747a02-b4af-4780-8c17-c0a3acea07b3/				
/experiments/ENCSR000CZC/	ENCSR000CZC	transcription profiling by array assay	RNA microarray				Homo sapiens astrocyte of the cerebellum	astrocyte of the cerebellum	UCSC-ENCODE-hg19:wgEncodeEH000831,GEO:GSM651570	RNA Array on human HAc	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001AJN/,/files/ENCFF001AJO/,/files/ENCFF001VTG/,/files/ENCFF001VTH/		ENCBS303AAA,ENCBS115FPY	1,2	1		Homo sapiens	unknown													/replicates/178fb7c1-9e81-4fe8-8933-8283bf47d2f8/,/replicates/46da5373-1918-431f-b9ce-548def42977b/				
/experiments/ENCSR000AWO/	ENCSR000AWO	transcription profiling by array assay	RNA microarray				Homo sapiens GM12878	GM12878	UCSC-ENCODE-hg19:wgEncodeEH000016	Affy RNA Array on human GM12878 whole cell long total RNA	Thomas Gingeras, CSHL	ENCODE	released	/files/ENCFF000AAS/,/files/ENCFF000ABR/,/files/ENCFF001SMG/,/files/ENCFF001SNG/		ENCBS630AAA	1	1		Homo sapiens	adult													/replicates/8e392ba8-db5c-423e-991d-9fa38a4c166f/				
